stage,architecture_name,architecture_shape,train_fraction,learning_rate,init_seed,split_seed,max_power,batch_size,train_samples,test_samples,final_step,best_step,final_loss,best_loss,final_accuracy,best_accuracy,elapsed_seconds
train_split,wide_tapered,64 -> 32 -> 1,0.8,0.01,47,20260407,15,256,14320,3578,32768,16384,0.02310268132633464,0.02482802596411289,0.970653996646171,0.9714924538848518,14.816917082993314
train_split,wide_tapered,64 -> 32 -> 1,0.85,0.01,11,20260407,15,256,15215,2683,32768,16384,0.02421578982058071,0.025753344789327975,0.9698099142750652,0.9701826313827805,15.58198762498796
train_split,wide_tapered,64 -> 32 -> 1,0.85,0.01,23,20260407,15,256,15215,2683,32768,32768,0.024319618610983616,0.024319618610983616,0.9701826313827805,0.9701826313827805,15.739289999939501
train_split,wide_tapered,64 -> 32 -> 1,0.85,0.01,47,20260407,15,256,15215,2683,32768,16384,0.024007328899376176,0.02545410393778157,0.9686917629519195,0.9698099142750652,15.770792374853045
train_split,wide_tapered,64 -> 32 -> 1,0.9,0.01,23,20260407,15,256,16110,1788,32768,16384,0.025210010968080055,0.026763178757010606,0.9675615212527964,0.9681208053691275,15.608575124992058
train_split,wide_tapered,64 -> 32 -> 1,0.9,0.01,11,20260407,15,256,16110,1788,32768,16384,0.02514186556373068,0.026453701227518812,0.9686800894854586,0.9703579418344519,15.761906082974747
train_split,wide_tapered,64 -> 32 -> 1,0.9,0.01,47,20260407,15,256,16110,1788,32768,16384,0.025035227575420056,0.026389231785570177,0.9670022371364653,0.9681208053691275,15.67708804202266
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.001,47,20260407,15,256,10740,7158,32768,32768,0.04615782958261882,0.04615782958261882,0.9522212908633697,0.9522212908633697,16.489497834118083
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.003,23,20260407,15,256,10740,7158,32768,32768,0.028442299769385494,0.028442299769385494,0.9691254540374407,0.9691254540374407,16.50480066612363
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.001,23,20260407,15,256,10740,7158,32768,64,0.05255103747229231,0.21556006674970551,0.908493992735401,0.9126851075719474,16.60425683297217
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.003,11,20260407,15,256,10740,7158,32768,32768,0.02721900058999663,0.02721900058999663,0.9713607152835988,0.9713607152835988,16.729394749971107
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.003,47,20260407,15,256,10740,7158,32768,32768,0.026295612354061557,0.026295612354061557,0.9706621961441744,0.9706621961441744,16.77777541708201
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.001,11,20260407,15,256,10740,7158,32768,32768,0.0453586450738632,0.0453586450738632,0.951802179379715,0.951802179379715,16.850280500017107
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.01,23,20260407,15,256,10740,7158,32768,32768,0.021587830839213642,0.021587830839213642,0.9735959765297569,0.9735959765297569,14.519710458116606
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.01,11,20260407,15,256,10740,7158,32768,16384,0.021602834403702573,0.023588566112976394,0.9734562727018721,0.9738753841855267,14.592221499886364
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.01,47,20260407,15,256,10740,7158,32768,16384,0.021280361364381814,0.022897376932064405,0.9735959765297569,0.9745739033249511,14.672023750143126
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.03,23,20260407,15,256,10740,7158,32768,32768,0.020321976682293796,0.020321976682293796,0.974713607152836,0.974713607152836,14.652422667015344
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.03,11,20260407,15,256,10740,7158,32768,16384,0.020311207796903995,0.02083366467346965,0.9744341994970662,0.9751327186364906,14.754928667098284
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.03,47,20260407,15,256,10740,7158,32768,16384,0.020270340218058933,0.020655301101064505,0.9748533109807209,0.9754121262922604,14.740809333976358
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.1,11,20260407,15,256,10740,7158,32768,32768,0.02028768266400029,0.02028768266400029,0.9751327186364906,0.9751327186364906,10.825014583999291
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.1,23,20260407,15,256,10740,7158,32768,32768,0.019958414579537096,0.019958414579537096,0.9754121262922604,0.9754121262922604,10.779091625008732
learning_rate,wide_tapered,64 -> 32 -> 1,0.6,0.1,47,20260407,15,256,10740,7158,32768,8192,0.020228625206813514,0.02070274815160474,0.9748533109807209,0.9749930148086058,10.70453800004907
final_confirm,wide_tapered,64 -> 32 -> 1,0.6,0.1,11,20260407,16,256,10740,7158,65536,65536,0.02028333070535193,0.02028333070535193,0.9755518301201453,0.9755518301201453,28.2916794589255
final_confirm,wide_tapered,64 -> 32 -> 1,0.6,0.1,47,20260407,16,256,10740,7158,65536,65536,0.020157159930343452,0.020157159930343452,0.9756915339480302,0.9756915339480302,28.34871504199691
final_confirm,wide_tapered,64 -> 32 -> 1,0.6,0.1,23,20260407,16,256,10740,7158,65536,65536,0.020038270323525578,0.020038270323525578,0.9755518301201453,0.9755518301201453,28.41970791690983
final_confirm,wide_tapered,64 -> 32 -> 1,0.6,0.1,89,20260407,16,256,10740,7158,65536,65536,0.020296985205183176,0.020296985205183176,0.9756915339480302,0.9756915339480302,28.616824582917616
final_confirm,wide_tapered,64 -> 32 -> 1,0.6,0.1,71,20260407,16,256,10740,7158,65536,16384,0.019943750064701362,0.020518793659479326,0.9755518301201453,0.9759709416037999,28.70859070797451
